sig_id,cp_type,cp_time,cp_dose,g-0,g-1,g-2,g-3,g-4,c-0
id_147fa288b,trt_cp,48,D1,1.113,0.9425,1.37,0.6707,-0.313,-0.6289
id_1488f13b5,trt_cp,24,D1,0.5424,0.1216,2.006,-0.9007,2.637,-0.0213
id_148ca991c,trt_cp,24,D2,1.11,-0.0233,0.8194,-0.2228,0.448,-0.2314
id_1492f78a0,trt_cp,72,D1,0.1935,0.9694,1.964,2.35,1.529,0.2374
id_149390d0a,trt_cp,72,D2,-0.203,-0.0685,-0.6371,-0.055,-0.0069,-0.228
id_14957ed5e,trt_cp,24,D2,-0.591,0.2935,-0.4188,0.4595,0.3054,0.6519
id_1495fd30d,trt_cp,24,D2,0.4293,-1.071,-0.7771,-0.0324,-0.1107,-0.4535
id_1499a9733,trt_cp,72,D1,0.2657,-0.028,0.1831,-0.75,-0.524,-0.0553
id_149e218ba,trt_cp,24,D2,-0.2778,0.1388,-0.2437,-0.7322,-0.3516,0.2248
id_14a27a2f6,trt_cp,48,D1,-0.3072,-0.2038,-0.5906,1.282,-0.4624,0.5228
id_14a67ae8e,trt_cp,24,D2,-0.3192,0.0072,-0.0341,-0.423,-0.5734,-0.4216
id_14a76af03,trt_cp,48,D2,-1.108,-0.8677,1.719,0.4924,-1.334,0.8334
id_14a80dee5,ctl_vehicle,48,D1,1.233,-1.415,0.4209,1.538,-0.3564,-0.5997
id_14ac1dc5c,trt_cp,72,D2,-0.5711,-0.1841,0.1149,0.0984,0.3692,-0.2161
id_14afc821b,trt_cp,72,D1,-0.1315,0.2313,0.3128,-0.7666,-0.4615,-0.2225
id_14b042eaf,trt_cp,48,D1,-0.9664,-0.2039,-0.571,1.091,-0.9993,0.052
id_14b599a4d,trt_cp,72,D2,-0.0208,0.5738,-0.5496,-1.061,0.5989,0.3291
id_14b7d4cb3,trt_cp,48,D2,0.1115,0.4692,0.1218,-0.226,-0.1633,-0.6581
id_14b976e1b,trt_cp,24,D2,2.431,0.283,2.264,6.222,-0.605,-4.444
id_14ba8d06f,trt_cp,48,D2,8.677,0.3601,1.032,2.791,3.273,-10
id_14bb6926c,ctl_vehicle,72,D2,0.5117,-0.4205,0.0883,-0.5722,-0.1179,-0.3858
id_14c3aed4e,trt_cp,72,D1,0.1815,0.0332,-0.6381,0.5531,0.4815,-0.664
id_14c7ad813,trt_cp,24,D1,-0.9399,-0.4094,0.3092,0.6188,-0.369,-1.061
id_14c9d37af,trt_cp,48,D1,5.354,-0.158,2.27,3.442,2.582,-8.749
id_14d1ad7b0,trt_cp,48,D2,0.8189,0.2494,-0.4524,-0.1572,-0.4773,-0.8505
id_14d562c91,trt_cp,24,D2,-0.5268,0.0212,0.0491,0.0995,-0.1664,0.8225
id_14d613d9f,trt_cp,48,D2,-0.37,-0.919,0.0828,0.628,-1.087,0.7292
id_14d61cee3,ctl_vehicle,72,D1,0.2481,0.6466,-0.645,0.5993,0.4686,0.3315
id_14d9035b6,trt_cp,72,D1,-0.5127,0.514,-0.3752,0.2405,-0.4496,0.4062
id_14d9096ad,trt_cp,72,D2,1.274,-0.7872,-0.0372,0.1876,-0.1417,0.9567
id_14da53514,trt_cp,24,D2,-0.4818,0.3966,0.7794,0.0067,-0.1368,0.4762
id_14db8ef95,trt_cp,48,D1,0.1763,0.3424,2.981,0.4631,-1.098,-0.3372
id_14dd5b116,trt_cp,24,D2,-1.735,0.3293,-0.2265,0.823,-0.0578,-1.076
id_14de2f0d8,trt_cp,72,D1,1.152,-0.189,1.11,0.1804,1.036,0.4946
id_14e2cbff8,trt_cp,72,D2,-0.326,-0.0828,-1.887,0.3892,-1.662,-1.118
id_14e363304,trt_cp,24,D1,-0.4737,0.4031,0.2339,1.536,-0.1411,0.6206
id_14e463284,trt_cp,72,D2,0.3262,-0.2598,0.9973,0.6823,0.6672,-1.063
id_14e68fef4,trt_cp,48,D2,1.141,0.2432,0.3759,-1.063,0.1708,-0.6951
id_14ea296c3,trt_cp,72,D1,0.7671,-0.2002,-1.124,0.2442,1.275,-1.232
id_14f02a228,trt_cp,72,D2,0.3195,0.4798,-0.339,-0.5548,-0.3611,0.0688
id_14f2ef553,trt_cp,72,D2,0.1654,-0.2282,0.6499,-0.5625,-0.128,-0.4691
id_14f3d4ec6,trt_cp,48,D1,2.936,-0.4324,0.0137,0.2728,0.3112,-0.6364
id_14f4e8ce5,trt_cp,72,D1,0.2181,0.5501,-0.0437,-0.9223,-0.2688,0.183
id_14fd0b5f3,trt_cp,24,D1,0.3578,-0.1621,-0.2969,-0.7803,-1.586,0.1362
id_150490942,trt_cp,48,D2,0.1436,-0.3924,1.683,0.5568,-0.8219,-0.5368
id_150d5b3ba,trt_cp,72,D1,-0.5574,-1.011,-0.1786,0.3585,-0.6827,-0.0436
id_150d61216,trt_cp,72,D1,0.252,-0.1583,1.001,0.3264,-0.4112,-0.8413
id_1512638c7,trt_cp,72,D1,0.8431,-0.037,-0.7892,-0.5804,-0.3194,0.5169
id_151ad1b30,ctl_vehicle,24,D2,0.0323,-0.0515,-0.022,-1.15,-0.1509,1.186
id_151b5e82b,trt_cp,72,D1,-0.37,-0.4408,-1.226,0.2412,0.4148,0.5212
id_151e4d6b0,trt_cp,48,D1,-0.0503,-0.0791,-0.1693,0.0779,-0.4324,0.0869
id_1520054df,trt_cp,48,D2,-0.2938,-0.1583,1.13,0.1972,-0.3223,0.9674
id_1522e3616,trt_cp,48,D1,-1.072,-0.7109,1.553,0.3096,-1.318,-0.5612
id_15254d406,trt_cp,24,D2,-0.0578,-0.2167,3.256,-1.05,-0.2373,0.1028
id_152e3fe40,trt_cp,48,D1,-0.8611,1.005,0.213,0.0432,-0.7,-1.318
id_1530524d7,trt_cp,24,D1,1.64,-0.3258,1.468,0.0199,0.116,-0.5618
id_1532ec865,trt_cp,72,D1,0.398,0.0756,1.208,-0.1751,0.7344,0.9941
id_153722327,trt_cp,72,D2,4.216,2.178,0.6178,-2.109,4.827,-10
id_1537890ef,trt_cp,72,D1,-0.8516,0.0283,1.275,-0.093,-1.354,0.1204
id_1538fe0c2,trt_cp,48,D2,0.0292,0.332,-0.0121,-0.192,-0.1799,0.9498
id_153902558,trt_cp,72,D1,0.4523,1.435,0.0394,-0.4485,0.7082,-7.352
id_1539a5641,trt_cp,72,D1,0.4469,-0.2211,0.16,0.5896,0.767,0.3919
id_153bee6af,trt_cp,72,D2,-0.8351,0.9371,-4.025,-0.0406,-0.9269,0.3361
id_1546ae310,trt_cp,72,D1,0.716,0.9122,1.421,-0.6391,-0.0827,1.296
id_154976428,trt_cp,72,D1,0.6919,-0.8595,0.8438,-0.2982,0.0958,0.6172
id_154e156fd,trt_cp,24,D2,-1.405,-0.3955,1.344,0.5696,-1.049,0.8133
id_15558d8e2,trt_cp,72,D1,2.726,-1.502,0.2229,-0.3669,2.71,-5.005
id_155a3fe16,trt_cp,24,D1,0.6731,0.5551,1.449,0.7678,-0.0733,-0.2764
id_155cf5bc6,trt_cp,48,D2,1.176,0.3104,0.9647,-0.5186,-0.0595,-2.876
id_155fc4d49,trt_cp,72,D1,0.4661,0.295,0.2343,-0.716,0.2332,0.4131
id_15619275e,trt_cp,48,D2,0.2988,0.2225,0.3073,-0.1273,-0.2423,-0.7651
id_156294701,trt_cp,72,D1,-0.2771,-0.1005,-0.5514,1.272,-0.0095,0.0937
id_156316620,trt_cp,48,D1,0.077,-0.34,-0.0113,0.3471,-0.6255,0.1253
id_1563b9ae1,trt_cp,48,D1,0.3625,0.4925,-1.035,-0.8179,-0.393,0.2055
id_1564c5b34,trt_cp,48,D1,1.523,-2.192,1.184,0.0587,-1.58,0.6713
id_1564e575a,trt_cp,72,D2,0.9775,0.4051,0.755,-0.4218,-0.1778,-0.3559
id_156758603,trt_cp,48,D1,-0.4825,1.452,0.3491,-0.4354,-0.1857,1.048
id_156a274eb,trt_cp,72,D1,-0.7531,0.4361,1.001,-0.0853,0.0416,-1.913
id_156b93a52,trt_cp,72,D2,0.1847,0.2458,-1.021,-0.5052,0.5166,0.0093
id_156d1e536,trt_cp,24,D2,-0.3174,-0.7749,0.0408,0.2878,0.0157,-0.3984
id_156f7e603,trt_cp,24,D1,0.6115,-0.8908,-0.5526,1.03,1.633,-0.1975
id_157099f26,trt_cp,48,D1,0.8288,0.2127,-0.6316,0.1268,1.257,1.083
id_1571f1f93,trt_cp,48,D2,0.9795,-0.4666,2.024,-1.34,0.5483,-1.705
id_15759d3a5,trt_cp,72,D2,-1.561,0.0675,2.01,-1.044,-1.578,-1.797
id_157880018,trt_cp,24,D1,0.3517,-0.3102,0.4417,-0.2648,1.019,0.7636
id_157974a9b,trt_cp,48,D2,0.6087,-0.3227,0.5674,-0.0022,-0.2808,-0.101
id_157c54004,trt_cp,48,D1,-0.9072,-0.2011,-0.9304,-1.644,0.0898,0.6699
id_157ca801f,trt_cp,48,D1,0.2891,0.5584,0.0451,0.2479,0.2912,-0.0063
id_157cb1d98,trt_cp,24,D1,0.2963,0.0094,-0.2707,-0.2961,-0.9087,0.0043
id_1581083f2,trt_cp,72,D2,0.1717,-0.1291,0.244,-0.3803,0.6094,-0.0828
id_15813cb98,ctl_vehicle,24,D1,-1.187,-0.7247,-0.6826,0.1197,-0.0255,0.8589
id_1582ad717,trt_cp,24,D2,-0.2562,-1.417,-0.3639,-0.2213,-1.887,-0.0218
id_1583ae2e4,trt_cp,72,D2,0.0629,-1.473,-0.7745,-1.02,-0.1305,0.2042
id_15862c5df,trt_cp,24,D2,1.523,-0.5318,0.3252,-1.527,-0.4403,0.5223
id_1589d2296,ctl_vehicle,72,D2,0.1044,0.6314,-0.1206,-0.5691,0.3968,0.9005
id_158ba2bee,trt_cp,24,D1,1.334,-0.1112,0.8763,-0.8033,-0.0617,-0.3496
id_158c56fb9,trt_cp,24,D2,-0.8732,-0.1737,0.1672,0.5937,0.0135,0.5061
id_1591b99c5,trt_cp,24,D2,-0.304,-0.1031,1.016,-0.3417,-0.1794,0.1393
id_159223a28,trt_cp,72,D1,0.0935,-0.0453,0.6833,-0.0593,0.1396,-0.3638
id_15931bd9d,trt_cp,48,D2,0.2892,0.4979,-0.6566,-0.8693,-0.4818,-1.735
id_1593aa24f,trt_cp,72,D2,1.074,0.348,-0.6739,-0.0478,-1.458,-2.345
id_15967b0c9,trt_cp,72,D2,-0.015,-0.5591,-0.6419,-1.097,-0.0196,-0.4769
id_1597c7813,trt_cp,24,D1,-0.0177,0.6269,0.2052,0.0496,0.1704,-0.2911
id_159a2d149,trt_cp,72,D2,-0.4686,0.138,-1.076,-0.3314,-0.4136,-0.3157
id_159f3777a,trt_cp,24,D2,-0.0191,0.6948,-0.3679,0.0266,0.0624,0.2835
id_15a12af3a,trt_cp,72,D1,0.6592,1.008,1.606,0.0769,0.6468,-0.6777
id_15a14e94a,trt_cp,72,D2,-0.2904,0.5261,-3.032,-0.1791,0.6385,-0.3474
id_15a2d31ef,trt_cp,24,D1,-0.9177,-0.7979,0.5053,0.1268,-0.7052,0.6079
id_15a57f9b7,trt_cp,48,D2,-0.388,-1.132,0.1218,0.9428,-0.0677,0.1697
id_15a72e87c,trt_cp,72,D1,-0.021,0.154,-0.6977,-0.5547,0.7245,0.1061
id_15a85475f,trt_cp,48,D2,-0.4883,-0.1863,0.5056,0.9496,-0.2833,-0.6491
id_15b04ef36,trt_cp,48,D2,-0.7368,-0.9674,1.571,-0.5788,-0.0447,0.1005
id_15b1077e8,ctl_vehicle,72,D2,0.3839,1.338,-1.15,-0.7146,0.7384,-0.7477
id_15b21a6d4,trt_cp,48,D1,-0.4589,-0.075,-0.8018,-0.7139,-0.2126,-0.1741
id_15b2af37b,trt_cp,48,D2,-0.2569,0.3188,0.2256,-0.0575,-0.2504,-0.3932
id_15b58269c,trt_cp,72,D1,2.87,-0.4225,0.2524,0.0047,0.1343,-0.8728
id_15b70ec54,trt_cp,72,D2,-0.9053,0.1471,-3.12,-0.0671,2.019,-0.2142
id_15ba9a1cf,trt_cp,72,D1,-0.4225,-0.1688,0.568,-0.577,0.0303,0.3057
id_15bc402ba,trt_cp,72,D2,0.1006,-0.8685,-0.1349,0.3169,-0.1271,0.7539
id_15c15497c,trt_cp,24,D1,0.4656,-0.4617,-0.2202,-0.4094,-1.333,0.4438
id_15c2f9ef3,trt_cp,72,D2,0.7969,0.037,0.4152,-0.4816,0.2432,0.3561
id_15c39fe4b,trt_cp,72,D2,-0.5087,-0.135,0.5847,1.255,-0.7776,0.3306
id_15c44d8c0,trt_cp,24,D1,-0.7614,0.8698,0.0858,-0.5282,2.151,-0.223
id_15c97eb41,trt_cp,72,D2,-0.8155,-0.5185,0.0227,2.956,-0.336,-0.3339
id_15cb69248,ctl_vehicle,24,D1,0.1587,-0.8333,-1.069,-0.6734,-0.5798,-0.0473
id_15cf05552,trt_cp,24,D1,0.0595,0.4944,1.543,0.2756,0.1051,0.645
id_15d0c77de,trt_cp,48,D1,3.365,0.9784,0.3411,2.616,2.632,-10
id_15d39a0ef,trt_cp,48,D2,-0.3647,-0.3958,-0.8206,0.122,-0.1024,-0.7325
id_15d57e6f1,ctl_vehicle,72,D1,-1.262,0.3233,-1.026,-0.1665,-2.698,0.9027
id_15d5b31ee,ctl_vehicle,48,D1,-1.167,-0.7672,0.8255,0.2003,-1.826,1.112
id_15d77e321,trt_cp,48,D2,-0.6866,-1.04,-0.1338,0.9693,-1.776,0.4101
id_15dde21c2,trt_cp,24,D1,-0.647,0.2115,0.9322,0.2212,1.199,0.4701
id_15de50516,trt_cp,72,D2,-0.3019,0.2757,0.1126,-0.3462,0.318,-0.3599
id_15df65bd9,trt_cp,72,D1,-0.4511,0.4474,0.0435,0.2032,3.109,1.076
id_15dfce597,trt_cp,24,D1,-0.8896,-0.33,-0.3391,1.297,0.101,-0.1478
id_15e3d3a0b,ctl_vehicle,72,D2,-0.2259,-0.12,0.3435,0.559,-1.011,-0.1789
id_15e5106ec,trt_cp,24,D2,0.0791,-0.0589,0.7196,-0.3669,-0.5214,0.1484
id_15e6f0d35,trt_cp,48,D2,3.783,-0.2589,1.431,2.073,4.29,-9.639
id_15ea33a01,trt_cp,24,D1,1.534,1.383,-0.2677,2.461,0.3419,-3.43
id_15ec664cc,trt_cp,72,D2,-0.2266,-0.0089,0.2636,0.4212,-0.385,-0.3233
id_15ece1c71,ctl_vehicle,48,D2,-0.4977,0.1873,0.1648,0.6667,-0.4896,0.1921
id_15ee90f21,trt_cp,48,D2,0.3256,0.3337,1.746,-0.974,-0.6753,-0.5235
id_15ef69af9,trt_cp,24,D2,-0.313,0.884,0.1807,0.2826,-0.586,0.2399
id_15f2b13f6,trt_cp,48,D1,6.733,-1.066,0.8957,-2.554,2.978,-10
id_15f336fbc,trt_cp,48,D1,2.791,-0.1161,0.5752,-0.8074,0.5933,-0.5601
id_15f34140f,trt_cp,48,D1,-0.0387,0.7005,2.064,-0.8205,-0.5415,-0.2249
id_15f859948,trt_cp,24,D2,0.2052,0.0849,0.0261,0.4438,-0.4818,-0.7832
id_15fb35962,trt_cp,72,D1,0.6281,1.024,-0.1602,-0.1214,1.397,0.0834
id_15fb6034c,trt_cp,24,D2,-1.283,-1.162,1.105,0.8647,-1.414,-0.7296
id_15fd48885,trt_cp,72,D1,-0.2998,-1.768,-0.1873,-0.149,-0.4967,-0.3011
id_15ff1f33d,trt_cp,24,D1,-0.0457,0.038,-0.2455,-0.1629,-0.6954,0.4417
id_16008e65e,trt_cp,48,D2,0.8978,0.4581,0.0466,-0.8929,-0.312,-1.546
id_16024f129,ctl_vehicle,72,D1,-0.9738,0.0833,-0.4374,-1.29,0.7124,0.3932
id_1602a0a61,trt_cp,48,D2,-0.6207,-1.118,-1.055,0.2621,-0.734,-0.6132
id_1602fa76c,trt_cp,72,D1,-0.313,-0.1651,0.2181,0.4148,0.0627,-0.4296
id_160395961,trt_cp,48,D1,3.334,-2.742,0.6996,-1.198,0.2326,-1.738
id_16061ed77,ctl_vehicle,72,D2,0.7844,-0.6984,0.4895,-0.1719,0.6669,0.8656
id_1607c18ca,trt_cp,48,D1,-0.0352,0.2046,0.9484,0.059,-1.411,1.105
id_1607ea0a6,trt_cp,24,D1,-1.039,0.229,-0.6341,-0.0456,-0.529,0.1593
id_16123db82,trt_cp,48,D1,0.0683,0.6457,-0.7917,0.0739,0.8022,0.3275
id_16189c6e7,trt_cp,24,D1,0.5006,0.7681,-0.2608,-0.5492,-0.2437,-1.044
id_161b8d8ba,trt_cp,72,D2,-0.9902,-0.0462,-3.403,-0.8963,0.3447,0.6437
id_161e78604,trt_cp,24,D1,0.6713,0.8086,-0.2794,-0.3443,-0.089,-0.1476
id_16204bb26,trt_cp,72,D2,-0.5351,-0.4788,-2.908,-0.1036,0.5489,0.1444
id_1626005b9,trt_cp,48,D2,0.9059,-0.5634,0.281,0.231,-0.3331,-0.3089
id_16291e2b9,trt_cp,24,D1,0.3591,0.2844,-0.5823,0.3365,0.4576,-1.599
id_162b9d736,trt_cp,24,D1,-0.4813,-0.5573,-0.8638,0.768,0.1214,1.378
id_162c0c913,trt_cp,72,D1,1.231,0.0828,2.155,-0.4606,0.5239,0.1422
id_162d67d2d,ctl_vehicle,48,D1,-1.123,0.1515,0.1275,-0.8104,0.5835,-0.1952
id_1630035d8,ctl_vehicle,72,D1,0.2052,-0.8741,2.795,0.9885,-0.5092,0.0713
id_1630cb4c8,trt_cp,24,D1,1.222,-0.5741,2.652,0.0712,-1.097,0.461
id_1632e5033,trt_cp,48,D2,-0.4095,0.0511,-0.494,0.8924,0.1926,0.1901
id_16343f279,ctl_vehicle,72,D2,-0.1443,0.295,-0.3137,0.0406,1.174,-0.4415
id_16349ee2b,trt_cp,48,D2,-0.0195,0.0021,0.8189,-1.195,0.0717,0.1639
id_163596286,trt_cp,24,D2,2.28,0.1154,0.5627,0.2555,0.078,-1.11
id_163bd7f3e,trt_cp,72,D1,0.2703,-0.5023,2.132,-0.0985,-0.813,0.143
id_164ca76be,trt_cp,48,D2,-0.6061,-0.2962,-0.5186,0.6346,-0.1278,-0.5435
id_164d3ff97,trt_cp,24,D2,-0.4428,-0.6794,0.5029,-1.122,-0.0364,-0.4118
id_164f4b98e,trt_cp,24,D2,-0.029,-1.396,1.833,0.7683,-0.1013,-0.0736
id_165383d3f,trt_cp,48,D2,-0.782,0.2384,0.3873,-1.074,-0.6502,-0.3821
id_1654e7ad1,trt_cp,48,D1,-1.286,-0.0215,-0.417,0.3535,0.6018,0.1923
id_16577e934,trt_cp,24,D1,-0.3117,-1.358,-0.2113,0.2325,0.1493,0.5254
id_165a94cb9,trt_cp,48,D2,-0.4637,-0.5068,-0.2475,-0.4358,-0.0804,0.4987
id_165b024b9,trt_cp,72,D2,-0.0043,0.7074,-0.7497,-0.6353,1.507,0.0656
id_16654b343,trt_cp,72,D2,1.291,-0.9789,-0.0389,-0.0781,-0.4036,-0.3344
id_16683a656,trt_cp,72,D1,1.704,0.3846,1.334,0.0628,0.28,-0.403
id_1668dbcb4,trt_cp,24,D1,0.388,-1.266,-0.2464,0.6036,0.7732,0.324
id_166925250,trt_cp,48,D2,0.4377,-0.2189,1.962,-1.004,-0.0152,-0.2277
id_166aa75a3,trt_cp,48,D2,-1,-1.845,1.788,0.2952,-1.436,0.4984
id_166e8f485,trt_cp,24,D2,0.2414,0.3331,-0.2279,-2.637,-0.1113,0.1411
id_166f25fd5,trt_cp,72,D2,-0.0629,1.14,-1.847,-0.0645,-0.5369,0.537
id_16785e684,trt_cp,72,D1,-0.5384,0.3007,0.3388,-0.2883,0.3558,0.8638
id_16797f574,trt_cp,72,D2,-1.023,-2.334,2.665,1.761,-1.655,-0.9991
id_167af4fa0,trt_cp,24,D2,-0.029,-1.576,0.086,1.228,-2.102,-0.1281
id_167b53c0f,trt_cp,72,D1,0.3223,0.0423,1.614,1.632,-1.717,-1.411
id_167b7b3e0,trt_cp,48,D1,0.4669,-0.7872,-3.123,-0.1174,-0.7381,-0.9777
id_167c1e1ff,trt_cp,48,D2,0.392,0.1287,-0.5942,-1.394,0.5155,0.5607
id_167c5f6c4,trt_cp,72,D1,0.0703,-0.2878,-1.179,0.9194,-1.503,0.0374
id_16863866f,trt_cp,24,D1,1.049,0.0664,1.302,0.7601,-0.9929,-0.0591
id_168a1c78e,trt_cp,72,D2,-0.3251,-0.2675,-0.6073,0.2293,-0.4312,0.8062
id_168c7ce83,trt_cp,72,D1,-0.513,0.4436,0.7728,0.6924,0.966,0.8102
id_1692a0ae2,trt_cp,24,D2,2.048,0.4151,-0.499,-0.4827,-0.8502,-0.2836
id_16956ac95,trt_cp,72,D1,0.6841,0.0014,-0.2803,-0.2266,-0.1096,-0.0299
id_16988371b,trt_cp,48,D2,-1.491,-2.563,0.3252,-0.257,-2.979,-1.344
id_169b2b788,trt_cp,48,D1,0.669,-0.9016,0.3816,0.088,-1.419,-0.4506
id_169b66130,trt_cp,72,D2,-0.3532,-0.4408,-0.5864,0.4838,1.052,0.5089
id_169bbc277,trt_cp,48,D2,0.4152,0.8248,0.2928,1.07,0.523,1.055
id_169bc09ab,trt_cp,48,D1,1.676,0.1709,0.5644,4.894,0.0887,-1.132
id_16a03e27c,trt_cp,48,D2,-0.5286,-1.017,1.496,-0.7005,-0.3867,-0.3634
id_16a1f9fdb,trt_cp,72,D1,-0.1632,-0.8702,-0.5575,0.6448,-2.119,-0.1192
id_16a7a4063,trt_cp,48,D1,0.1973,0.7685,0.7293,-0.2607,0.0378,-0.3688
id_16a918bc4,trt_cp,72,D1,-0.7991,0.3067,0.435,-1.46,0.4923,0.3486
id_16aa97597,trt_cp,24,D2,-0.3627,0.1414,0.6238,-0.1841,0.6299,-0.4333
id_16ab940da,trt_cp,48,D2,0.7183,0.4706,-0.9542,1.439,0.7732,-0.3688
id_16ae2c9c1,trt_cp,48,D1,-0.9685,0.5579,-0.6941,-0.0819,-0.742,0.3486
id_16afe1913,trt_cp,48,D2,0.1313,-0.0127,-0.5824,0.4845,-1.276,-0.4333
